action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18974894,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '8.14', 'le': '0.16', 'lle': '-2.87', 'sei': '4.20'}",CHEMBL4576277,,CHEMBL4576277,5.46,0,http://www.openphacts.org/units/Nanomolar,3165349,=,1,1,=,,IC50,nM,,3500.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,3.5
,,18974895,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '8.77', 'le': '0.17', 'lle': '-2.72', 'sei': '4.62'}",CHEMBL4547137,,CHEMBL4547137,6.00,0,http://www.openphacts.org/units/Nanomolar,3165350,=,1,1,=,,IC50,nM,,1000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,1.0
,,18974896,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '6.89', 'le': '0.13', 'lle': '-4.44', 'sei': '3.77'}",CHEMBL4521631,,CHEMBL4521631,4.91,0,http://www.openphacts.org/units/Nanomolar,3165351,=,1,1,=,,IC50,nM,,12400.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,12.4
,,18974897,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4544558,,CHEMBL4544558,,0,http://www.openphacts.org/units/Nanomolar,3165352,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974898,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4475051,,CHEMBL4475051,,0,http://www.openphacts.org/units/Nanomolar,3165353,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974899,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4475571,,CHEMBL4475571,,0,http://www.openphacts.org/units/Nanomolar,3165354,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974900,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4541440,,CHEMBL4541440,,0,http://www.openphacts.org/units/Nanomolar,3165355,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974901,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4527034,,CHEMBL4527034,,0,http://www.openphacts.org/units/Nanomolar,3165356,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974902,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4590698,,CHEMBL4590698,,0,http://www.openphacts.org/units/Nanomolar,3165357,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974903,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '7.68', 'le': '0.15', 'lle': '-5.36', 'sei': '4.66'}",CHEMBL4437692,,CHEMBL4437692,6.06,0,http://www.openphacts.org/units/Nanomolar,3165358,=,1,1,=,,IC50,nM,,880.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,0.88
,,18974904,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4469725,,CHEMBL4469725,,0,http://www.openphacts.org/units/Nanomolar,3165359,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974905,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4436166,,CHEMBL4436166,,0,http://www.openphacts.org/units/Nanomolar,3165360,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974906,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4574015,,CHEMBL4574015,,0,http://www.openphacts.org/units/Nanomolar,3165361,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974907,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4560056,,CHEMBL4560056,,0,http://www.openphacts.org/units/Nanomolar,3165362,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974908,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4466762,,CHEMBL4466762,,0,http://www.openphacts.org/units/Nanomolar,3165363,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974909,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4524464,,CHEMBL4524464,,0,http://www.openphacts.org/units/Nanomolar,3165364,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974910,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4545678,,CHEMBL4545678,,0,http://www.openphacts.org/units/Nanomolar,3165365,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974911,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4440329,,CHEMBL4440329,,0,http://www.openphacts.org/units/Nanomolar,3165366,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974912,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4473553,,CHEMBL4473553,,0,http://www.openphacts.org/units/Nanomolar,3165367,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974913,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '7.57', 'le': '0.14', 'lle': '-2.15', 'sei': '3.56'}",CHEMBL4589326,,CHEMBL4589326,5.66,0,http://www.openphacts.org/units/Nanomolar,3165368,=,1,1,=,,IC50,nM,,2200.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,2.2
,,18974914,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4526081,,CHEMBL4526081,,0,http://www.openphacts.org/units/Nanomolar,3165369,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974915,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4522733,,CHEMBL4522733,,0,http://www.openphacts.org/units/Nanomolar,3165370,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974916,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4449017,,CHEMBL4449017,,0,http://www.openphacts.org/units/Nanomolar,3165371,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974917,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4474754,,CHEMBL4474754,,0,http://www.openphacts.org/units/Nanomolar,3165372,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974918,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4578858,,CHEMBL4578858,,0,http://www.openphacts.org/units/Nanomolar,3165373,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974919,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4576101,,CHEMBL4576101,,0,http://www.openphacts.org/units/Nanomolar,3165374,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974920,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4446631,,CHEMBL4446631,,0,http://www.openphacts.org/units/Nanomolar,3165375,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974921,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4563670,,CHEMBL4563670,,0,http://www.openphacts.org/units/Nanomolar,3165376,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974922,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4564830,,CHEMBL4564830,,0,http://www.openphacts.org/units/Nanomolar,3165377,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974923,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '7.11', 'le': '0.13', 'lle': '-3.08', 'sei': '3.46'}",CHEMBL4530451,,CHEMBL4530451,5.51,0,http://www.openphacts.org/units/Nanomolar,3165378,=,1,1,=,,IC50,nM,,3100.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,3.1
,,18974924,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4465641,,CHEMBL4465641,,0,http://www.openphacts.org/units/Nanomolar,3165379,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974925,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4517241,,CHEMBL4517241,,0,http://www.openphacts.org/units/Nanomolar,3165380,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
,,18974926,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,"{'bei': '5.74', 'le': '0.11', 'lle': '-4.06', 'sei': '2.77'}",CHEMBL4443019,,CHEMBL4443019,4.41,0,http://www.openphacts.org/units/Nanomolar,3165381,=,1,1,=,,IC50,nM,,38800.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,38.8
,,18974927,[],CHEMBL4337972,Inhibition of HIV1 protease expressed in Escherichia coli using Abz-Ala-Arg-Val-Nle-Tyr(NO2)-Glu-Ala-Nle-NH2 peptide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCCCCCCC(=O)NCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,,CHEMBL4334508,J Nat Prod,2019,,CHEMBL4453711,,CHEMBL4453711,,0,http://www.openphacts.org/units/Nanomolar,3165382,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,50.0
